0,1,2
14646.089999994729,757.53433131992,349.15416032696396
14678.924999985611,821.7700124235342,346.6747961937114
14710.504999995464,813.4355157985759,396.9333149654526
14741.414999996778,826.7375374539856,403.1538313980364
14773.400000005495,892.355838543647,386.0647353844937
14813.549999991665,899.5805841344875,393.7272694474127
14843.709999986459,915.9482184441206,336.2554889981407
14881.039999978384,927.7566293472808,285.1507569542872
14910.91000000597,958.7630085188403,245.5070982280152
14941.81999997818,964.8488025141587,231.32969413018424
14972.749999986263,1009.1944919245358,179.61594477195638
15003.459999978077,1030.0197522315332,181.56218559824592
15037.599999981467,1025.6849575100396,193.88853724611153
15073.455000005197,1024.8384810025273,220.41596280817208
15103.359999979148,989.7049417201263,226.8475920059193
15135.169999994105,960.2839961516326,243.79914914892746
15165.574999991804,932.3759979351014,268.42350299981644
15198.689999990165,897.7370144480399,312.2892895449713
15228.774999995949,861.80251164878,315.53715175686807
15262.73499999661,859.3297370270177,323.6006095520272
15295.784999994794,839.1934245645646,378.7740498003406
15329.289999994216,828.7458094462004,404.3726554830894
15360.384999978123,809.6852549893893,422.6135717170257
15396.58000000054,810.7588416802073,432.32830920894304
15429.12499999511,843.9904187906473,448.3786446994672
15462.534999998752,864.0171638107852,456.32691228860637
15493.564999982482,910.5483973285307,454.76685843150807
15526.259999984177,899.8991846333232,459.9147425455069
15560.594999988098,932.7605310080543,454.02730369278174
15594.140000001062,962.5965162476602,444.374841126901
15623.785000003409,999.318764802524,456.93582703456053
15656.419999984792,997.0388027703752,395.77525007704196
15686.199999996461,1009.5994067752833,383.06548463431403
15718.120000005001,1010.7352918771335,356.4221008783823
15749.270000000251,1002.4246860302635,331.7003732618373
15782.219999993686,1026.8479650874656,301.39075630301363
15814.429999998538,1016.6096388726774,281.52972824995175
15849.159999983385,1015.888488736428,285.80158062163844
15883.494999987306,1027.2735336877327,268.8170539805086
15920.119999995222,1065.3141054569796,242.34253002778337
15952.129999990575,1083.7874077635784,213.38602326435245
15983.424999983981,1076.7256463755944,194.85692060411913
16014.324999996461,1069.3035460967058,180.98487873172607
16047.89499999606,1042.541821461111,181.83160044124116
16077.690000005532,1008.5286567223211,196.18310679287737
16112.774999986868,987.2455196805585,221.71953789286917
16144.564999995055,988.6473804451897,230.89744146461842
16179.390000004787,968.8053151812646,244.67962878320208
16210.47499999986,981.2894727135891,253.51012937112492
16245.874999993248,992.4524589428723,283.2468162656524
16277.06500000204,1003.4666329099284,284.0209433468717
16312.514999997802,1013.8312217312691,318.06120443630016
16344.289999979082,1011.6466659356697,328.11887786645576
16379.079999984242,1014.0612539094635,359.6975809317285
16410.444999986794,1008.4099184605872,368.2066035270584
16446.014999994077,995.3548886833814,369.555452657849
16477.149999991525,1000.4632500075462,344.7379735218863
16508.2349999866,990.8756944268781,345.2331464233351
16552.72999999579,1005.3200262060891,374.12588333230127
16588.109999982407,1009.45872690643,376.9864891034281
16620.389999996405,1049.5737087875873,369.8674623325897
16676.86499998672,1084.3512712186885,347.5501018669724
16707.124999986263,1120.4720712603414,299.2103121538085
16738.04999998538,1155.4306091837627,282.0838005128135
16770.124999980908,1191.0716691017433,281.85720681829457
16799.32999997982,1154.1934556606402,310.3105138482761
16846.489999996265,1175.2398210458402,326.1074304413354
16877.994999988005,1156.4656841089052,362.2161227819357
16912.335000000894,1151.8443823868156,367.40187539052886
16943.839999992633,1149.5895993872077,382.87324243660254
16979.17000000598,1145.1183017400244,352.4076932211599
17010.519999981625,1134.1993130757767,349.2142488228355
17041.52499997872,1135.759487354167,364.8758346829128
17070.75499999337,1084.5755640547607,363.14984572924664
17102.634999988368,1096.3853030226248,356.08026022475013
17130.27999998303,1070.7698020014204,369.4171775787961
17163.92999998061,1029.5192064607663,373.30575985950196
17195.314999989932,1031.61959012711,394.6042306349928
17225.42499998235,1013.309085532788,411.31840389029173
17255.615000001853,1001.7461005053226,425.3975002156598
17289.139999978943,1005.4810275509844,419.77850904095334
17319.034999993164,984.2743980048818,480.79385079401646
17352.270000003045,918.3168514508783,569.6401643571351
17381.764999998268,863.4664276008114,643.5306586565149
17427.03999998048,823.9628019975224,652.4144878446859
17459.019999980228,730.5825751787999,686.098511044798
17488.06499998318,651.067198890497,751.2206501465564
17519.13999998942,616.9178093887531,786.2013300738911
17550.399999978254,600.5917342598543,798.8927052838884
17580.69999999134,609.4675254364937,814.8905619951497
17629.96999997995,629.9099534181328,797.1791931360582
17661.664999992354,644.2092864039586,758.4103698617837
17690.509999985807,597.4532189031846,752.268552341657
17724.33500000625,580.6046782748655,741.9192012908869
17755.234999989625,573.1857296250039,709.2128212370507
17785.29499997967,512.4522111910773,686.3771889177116
17814.22999998904,510.5934627876677,694.5908727156486
17843.764999997802,516.5641813220575,705.5242011884168
17871.299999998882,567.5274630642581,648.4442236151068
17900.70499997819,587.9562386069174,574.9617466651883
17935.444999980973,620.2646198888559,529.346255883956
17967.299999989336,574.2630203663158,495.4434197871512
18000.065000000177,547.4635794300768,425.1183368291565
18034.239999979036,563.4543219707199,361.7211073382376
18065.01500000013,559.1322476244653,319.3949241895824
18096.019999997225,547.6005197658177,266.2177293643266
18129.199999995762,594.0578527002128,280.3509362434454
18160.25499999523,642.5551144994424,243.10189824188555
18190.06999998237,628.8284860086228,263.8669621192767
18221.864999999525,589.1672906549176,299.76456840267474
18253.39999998687,548.0019048210509,322.2433875462259
18282.61999998358,554.7464626978775,346.95628049023196
18314.35000000056,538.5113351606738,375.02738911100937
18344.614999979967,560.6095446882537,374.23134685028504
18375.834999984363,585.1226393607865,376.61666532604374
18410.539999982575,640.5134409281634,372.3096070013418
18442.479999997886,690.0281740986347,405.2043871980719
18471.564999985276,729.189314254851,417.2022114724508
18507.06000000355,685.3320205808678,446.9974755345178
18535.969999997178,706.6060002923939,419.3047677973148
18565.609999990556,705.7984973729186,417.45660531829014
18596.22499998659,712.9835875887616,436.378043441459
18629.499999980908,732.4063223402978,462.32308569787654
18660.564999998314,727.9876634749468,450.5242880007524
18693.65000000107,716.7403086504795,422.5214535407601
18725.119999988237,714.0793080025296,430.2938629121481
18756.744999991497,781.0810170342304,427.43052633194793
18792.675000004238,805.3661272100854,460.1570099045638
18827.214999997523,836.5090853097188,459.3506933512381
18857.374999992317,798.1883514384813,444.15661137771275
18887.669999996433,781.6867737671568,452.43684916792023
18922.934999980498,837.8128779471651,435.7302667891745
18951.789999991888,875.240388510062,429.86407347154176
18986.009999993257,864.2445166375323,416.79095318693044
19017.42999997805,897.2572414622852,406.32362182873754
19047.9499999783,919.7305729526797,437.00971173718636
19078.599999978906,937.0857491462197,463.5481140445277
19113.154999999097,880.87870047717,422.89650945181984
19143.814999988535,877.0250103098607,433.57804681305794
19179.49999999837,876.7730140958299,440.5122924197308
19210.53499999107,907.4879104490188,443.786759209333
19241.385000001173,968.2676738654792,429.6999692431057
19272.449999989476,990.2842344497021,433.0099537642015
19304.369999998016,1004.8850740125301,405.0451106254563
19334.860000002664,1013.5991577825306,372.145799173655
19365.40499998955,1049.5367591812524,339.44614001044084
19396.50000000256,1035.9859423003227,323.6242478680229
19429.414999991423,1012.7314181943242,352.914703096987
19460.72499998263,984.3853903754967,342.8788318248407
19495.954999991227,967.775648365766,354.7075674405854
19527.195000002393,935.5844124128826,363.7204773171114
19559.03499998385,928.682616294739,388.3407456755182
19590.02999999211,915.8115482951775,376.8000540054703
19621.35999999009,919.6175784953588,381.700135467525
19652.774999995017,923.5919908613398,385.8844861343553
19684.189999999944,929.6270080730261,390.4214980791974
19714.729999977862,939.0932791746485,391.2716901609466
19748.56499998714,950.7886210193553,397.30558556556736
19780.23000000394,961.8257965762796,384.46597292282974
19812.814999982947,999.5794369840402,391.36288730637517
19843.865000002552,1014.3404584686756,405.8699524158452
19880.39999999455,1033.044282750771,391.13352777944715
19915.320000000065,1067.5506483045806,394.755827173624
19949.76499999757,1063.5066684160042,395.44091353811666
19981.154999986757,1058.4797282054642,395.9292198390918
20017.82499998808,1077.7903416105712,398.608433552313
20051.030000002356,1116.2364584562902,380.9089009001244
20085.144999990007,1126.2802955276927,386.15951579344807
20116.144999978133,1125.5789862159395,424.0615085837066
20153.7149999931,1115.823250412491,439.3489144294283
20184.680000005756,1137.355673600128,447.5831141932122
20220.069999981206,1131.1494449275879,466.66185789122744
20253.079999994952,1117.8939767556471,468.23661981085087
20288.239999994403,1105.7340221181812,453.9405003163442
20320.57999999961,1084.6574629614495,432.2941769369975
20358.754999993835,1081.6751124353323,398.75170087187485
20389.709999988554,1079.2880320239678,370.1932267320313
20424.54999999609,1063.04007653016,340.1647396856803
20460.559999977704,1067.2154880124729,315.0478915637228
20494.275000004563,1095.0182155891557,282.4339554938036
20532.179999980144,1111.8853574057355,300.2082322291397
20577.014999988023,1116.5849099130548,288.1150466846269
20608.379999990575,1145.7597424135085,286.43148227977156
20643.739999999525,1164.848070259238,265.60479132512825
20693.68999998551,1176.5109596830569,283.5639209679412
20728.799999982584,1169.8970500861603,311.64547855826044
20767.705000005662,1186.1874209679177,333.6978280075768
20801.38999997871,1194.7482243270379,346.8879162408526
20835.15999998781,1213.6016542453583,374.64900891150097
20866.764999984298,1213.2043007781317,370.8954365011611
20900.594999984605,1226.8939849062265,373.44294800104353
20932.29500000598,1234.9425192591439,390.692674147363
20964.095000003,1218.4815357110735,394.05661690628534
20997.999999992317,1220.4683675320568,379.6527837428773
21032.97499998007,1213.9698634999984,393.65203899100175
21067.949999996927,1207.119940824036,390.79515219711686
21101.540000003297,1195.1903573767368,394.8887897497914
21135.370000003604,1177.541112663136,406.85375440421603
21168.13499998534,1203.4166269566713,406.92065345947003
21204.115000000456,1204.0299533601333,418.45773940430644
21235.694999981206,1188.4369886093314,420.461080625082
21269.544999988284,1137.6181499938423,475.2190443122735
21303.17499997909,1120.4773433757196,507.61523191760926
21337.469999998575,1083.3368748623518,538.2165417234372
21368.29499999294,1041.899059693465,563.0277797504347
21402.704999985872,1010.3526687094488,564.0776990790625
21435.50999998115,969.3553548118439,555.5397438664293
21469.09999998752,950.3850856364438,561.3987190459625
21504.784999997355,901.0232835294411,551.908721579105
21537.320000003092,859.7752689053892,554.8689065993485
21570.779999980005,780.3344060084704,587.0870249760185
21606.724999990547,728.8687392467413,581.1896076848093
21635.955000005197,681.8852639070512,580.4220451354103
21675.39499999839,649.9557599155786,584.0427114996432
